id,material_name,video_url
1329888,BJ-cy-stf-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-解说-AI生成-0304 (2),https://hwmat-enc.ikyuedu.com/encode/songtf@dianzhong.com/files/upload_folder/3月/3.4/Watch Out! I Call the Final Shots-法语/BJ-cy-stf-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-解说-AI生成-0304 (2).mp4
1329889,BJ-cy-stf-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-解说-AI生成-0304 (3),https://hwmat-enc.ikyuedu.com/encode/songtf@dianzhong.com/files/upload_folder/3月/3.4/Watch Out! I Call the Final Shots-法语/BJ-cy-stf-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-解说-AI生成-0304 (3).mp4
1329890,BJ-cy-stf-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-解说-AI生成-0304 (4),https://hwmat-enc.ikyuedu.com/encode/songtf@dianzhong.com/files/upload_folder/3月/3.4/Watch Out! I Call the Final Shots-法语/BJ-cy-stf-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-解说-AI生成-0304 (4).mp4
1329933,DX-cyl-lx-SP-短剧-Watch Out! I Call the Final Shots（西班牙语）-新剧-fb tt-视频-AI生成-0304-10,https://hwmat-enc.ikyuedu.com/encode/liuxin@dianzhong.com/files/upload_folder/3月/Watch Out! I Call the Final Shots（西班牙语）/DX-cyl-lx-SP-短剧-Watch Out! I Call the Final Shots（西班牙语）-新剧-fb tt-视频-AI生成-0304-10.mp4
1329934,DX-cyl-lx-SP-短剧-Watch Out! I Call the Final Shots（西班牙语）-新剧-fb tt-视频-前贴-0304-4,https://hwmat-enc.ikyuedu.com/encode/liuxin@dianzhong.com/files/upload_folder/3月/Watch Out! I Call the Final Shots（西班牙语）/DX-cyl-lx-SP-短剧-Watch Out! I Call the Final Shots（西班牙语）-新剧-fb tt-视频-前贴-0304-4.mp4
1329936,DX-cyl-lx-SP-短剧-Watch Out! I Call the Final Shots（西班牙语）-新剧-fb tt-视频-前贴-0304-6,https://hwmat-enc.ikyuedu.com/encode/liuxin@dianzhong.com/files/upload_folder/3月/Watch Out! I Call the Final Shots（西班牙语）/DX-cyl-lx-SP-短剧-Watch Out! I Call the Final Shots（西班牙语）-新剧-fb tt-视频-前贴-0304-6.mp4
1329937,DX-cyl-lx-SP-短剧-Watch Out! I Call the Final Shots（西班牙语）-新剧-fb tt-视频-新形式-0304-7改,https://hwmat-enc.ikyuedu.com/encode/liuxin@dianzhong.com/files/upload_folder/3月/Watch Out! I Call the Final Shots（西班牙语）/DX-cyl-lx-SP-短剧-Watch Out! I Call the Final Shots（西班牙语）-新剧-fb tt-视频-新形式-0304-7改.mp4
1329938,DX-cyl-lx-SP-短剧-Watch Out! I Call the Final Shots（西班牙语）-新剧-fb tt-视频-新形式-0304-8,https://hwmat-enc.ikyuedu.com/encode/liuxin@dianzhong.com/files/upload_folder/3月/Watch Out! I Call the Final Shots（西班牙语）/DX-cyl-lx-SP-短剧-Watch Out! I Call the Final Shots（西班牙语）-新剧-fb tt-视频-新形式-0304-8.mp4
1329939,DX-cyl-lx-SP-短剧-Watch Out! I Call the Final Shots（西班牙语）-新剧-fb tt-视频-新形式-0304-9,https://hwmat-enc.ikyuedu.com/encode/liuxin@dianzhong.com/files/upload_folder/3月/Watch Out! I Call the Final Shots（西班牙语）/DX-cyl-lx-SP-短剧-Watch Out! I Call the Final Shots（西班牙语）-新剧-fb tt-视频-新形式-0304-9.mp4
1329940,DX-cyl-lx-SP-短剧-Watch Out! I Call the Final Shots（西班牙语）-新剧-fb tt-视频-混剪-0304-1,https://hwmat-enc.ikyuedu.com/encode/liuxin@dianzhong.com/files/upload_folder/3月/Watch Out! I Call the Final Shots（西班牙语）/DX-cyl-lx-SP-短剧-Watch Out! I Call the Final Shots（西班牙语）-新剧-fb tt-视频-混剪-0304-1.mp4
1329941,DX-cyl-lx-SP-短剧-Watch Out! I Call the Final Shots（西班牙语）-新剧-fb tt-视频-混剪-0304-2,https://hwmat-enc.ikyuedu.com/encode/liuxin@dianzhong.com/files/upload_folder/3月/Watch Out! I Call the Final Shots（西班牙语）/DX-cyl-lx-SP-短剧-Watch Out! I Call the Final Shots（西班牙语）-新剧-fb tt-视频-混剪-0304-2.mp4
1329942,DX-cyl-lx-SP-短剧-Watch Out! I Call the Final Shots（西班牙语）-新剧-fb tt-视频-混剪-0304-3,https://hwmat-enc.ikyuedu.com/encode/liuxin@dianzhong.com/files/upload_folder/3月/Watch Out! I Call the Final Shots（西班牙语）/DX-cyl-lx-SP-短剧-Watch Out! I Call the Final Shots（西班牙语）-新剧-fb tt-视频-混剪-0304-3.mp4
1330158,BJ-zx-tgz-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-新形式-喷火-0304-1,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260304/oss_web/1772614735433_jydqil.mp4
1330159,BJ-zx-tgz-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-新形式-情侣关系-0304-3,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260304/oss_web/1772614735433_rgp85x.mp4
1330160,BJ-zx-tgz-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-新形式-女主超能力-0304-2,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260304/oss_web/1772614735432_57mwft.mp4
1330161,BJ-zx-tgz-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-混剪-mate-0304-4,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260304/oss_web/1772614735431_5d58lj.mp4
1330314,BJ-hq-lzy-SP-Watch Out! I Call the Final Shots-新剧-FB-视频-AI生成-0304-测试-1,https://hwmat-enc.ikyuedu.com/encode/lizy03@dianzhong.com/files/upload_folder/三月/0304/3月4日/BJ-hq-lzy-SP-Watch Out! I Call the Final Shots-新剧-FB-视频-AI生成-0304-1.mp4
1330315,BJ-hq-lzy-SP-Watch Out! I Call the Final Shots-新剧-FB-视频-AI生成-0304-测试-2,https://hwmat-enc.ikyuedu.com/encode/lizy03@dianzhong.com/files/upload_folder/三月/0304/3月4日/BJ-hq-lzy-SP-Watch Out! I Call the Final Shots-新剧-FB-视频-AI生成-0304-2.mp4
1330317,BJ-hq-lzy-SP-Watch Out! I Call the Final Shots-新剧-FB-视频-AI生成-0304-测试-4,https://hwmat-enc.ikyuedu.com/encode/lizy03@dianzhong.com/files/upload_folder/三月/0304/3月4日/BJ-hq-lzy-SP-Watch Out! I Call the Final Shots-新剧-FB-视频-AI生成-0304-4.mp4
1330318,BJ-hq-lzy-SP-Watch Out! I Call the Final Shots-新剧-FB-视频-AI生成-0304-测试-5,https://hwmat-enc.ikyuedu.com/encode/lizy03@dianzhong.com/files/upload_folder/三月/0304/3月4日/BJ-hq-lzy-SP-Watch Out! I Call the Final Shots-新剧-FB-视频-AI生成-0304-5.mp4
1330377,BJ-hq-lzy-SP-Watch Out! I Call the Final Shots-新剧-FB-视频-AI生成-0304-测试-3,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260304/oss_web/1772617469509_1ivpty.mp4
1330412,DX-xlt-lx-FR-短剧-Watch Out! I Call the Final Shots（法语）-新剧-fb tt-视频-AI生成-0304-8,https://hwmat-enc.ikyuedu.com/encode/liuxin@dianzhong.com/files/upload_folder/3月/Watch Out! I Call the Final Shots（法语）/DX-xlt-lx-FR-短剧-Watch Out! I Call the Final Shots（法语）-新剧-fb tt-视频-AI生成-0304-8.mp4
1330413,DX-xlt-lx-FR-短剧-Watch Out! I Call the Final Shots（法语）-新剧-fb tt-视频-AI生成-0304-9,https://hwmat-enc.ikyuedu.com/encode/liuxin@dianzhong.com/files/upload_folder/3月/Watch Out! I Call the Final Shots（法语）/DX-xlt-lx-FR-短剧-Watch Out! I Call the Final Shots（法语）-新剧-fb tt-视频-AI生成-0304-9.mp4
1330414,DX-xlt-lx-FR-短剧-Watch Out! I Call the Final Shots（法语）-新剧-fb tt-视频-新形式-0304-10,https://hwmat-enc.ikyuedu.com/encode/liuxin@dianzhong.com/files/upload_folder/3月/Watch Out! I Call the Final Shots（法语）/DX-xlt-lx-FR-短剧-Watch Out! I Call the Final Shots（法语）-新剧-fb tt-视频-新形式-0304-10.mp4
1330415,DX-xlt-lx-FR-短剧-Watch Out! I Call the Final Shots（法语）-新剧-fb tt-视频-新形式-0304-5,https://hwmat-enc.ikyuedu.com/encode/liuxin@dianzhong.com/files/upload_folder/3月/Watch Out! I Call the Final Shots（法语）/DX-xlt-lx-FR-短剧-Watch Out! I Call the Final Shots（法语）-新剧-fb tt-视频-新形式-0304-5.mp4
1330416,DX-xlt-lx-FR-短剧-Watch Out! I Call the Final Shots（法语）-新剧-fb tt-视频-新形式-0304-6,https://hwmat-enc.ikyuedu.com/encode/liuxin@dianzhong.com/files/upload_folder/3月/Watch Out! I Call the Final Shots（法语）/DX-xlt-lx-FR-短剧-Watch Out! I Call the Final Shots（法语）-新剧-fb tt-视频-新形式-0304-6.mp4
1330417,DX-xlt-lx-FR-短剧-Watch Out! I Call the Final Shots（法语）-新剧-fb tt-视频-新形式-0304-7,https://hwmat-enc.ikyuedu.com/encode/liuxin@dianzhong.com/files/upload_folder/3月/Watch Out! I Call the Final Shots（法语）/DX-xlt-lx-FR-短剧-Watch Out! I Call the Final Shots（法语）-新剧-fb tt-视频-新形式-0304-7.mp4
1330418,DX-xlt-lx-FR-短剧-Watch Out! I Call the Final Shots（法语）-新剧-fb tt-视频-混剪-0304-1,https://hwmat-enc.ikyuedu.com/encode/liuxin@dianzhong.com/files/upload_folder/3月/Watch Out! I Call the Final Shots（法语）/DX-xlt-lx-FR-短剧-Watch Out! I Call the Final Shots（法语）-新剧-fb tt-视频-混剪-0304-1.mp4
1330419,DX-xlt-lx-FR-短剧-Watch Out! I Call the Final Shots（法语）-新剧-fb tt-视频-混剪-0304-2,https://hwmat-enc.ikyuedu.com/encode/liuxin@dianzhong.com/files/upload_folder/3月/Watch Out! I Call the Final Shots（法语）/DX-xlt-lx-FR-短剧-Watch Out! I Call the Final Shots（法语）-新剧-fb tt-视频-混剪-0304-2.mp4
1330420,DX-xlt-lx-FR-短剧-Watch Out! I Call the Final Shots（法语）-新剧-fb tt-视频-混剪-0304-3,https://hwmat-enc.ikyuedu.com/encode/liuxin@dianzhong.com/files/upload_folder/3月/Watch Out! I Call the Final Shots（法语）/DX-xlt-lx-FR-短剧-Watch Out! I Call the Final Shots（法语）-新剧-fb tt-视频-混剪-0304-3.mp4
1330421,DX-xlt-lx-FR-短剧-Watch Out! I Call the Final Shots（法语）-新剧-fb tt-视频-解说-0304-4,https://hwmat-enc.ikyuedu.com/encode/liuxin@dianzhong.com/files/upload_folder/3月/Watch Out! I Call the Final Shots（法语）/DX-xlt-lx-FR-短剧-Watch Out! I Call the Final Shots（法语）-新剧-fb tt-视频-解说-0304-4.mp4
1330477,BJ-cy-zyg-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-原剧情-260304-1,https://hwmat-enc.ikyuedu.com/encode/zhangyg@dianzhong.com/files/upload_folder/3月/0304/watch out、/BJ-cy-zyg-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-原剧情-260304-1.mp4
1330478,BJ-cy-zyg-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-原剧情-260304-2,https://hwmat-enc.ikyuedu.com/encode/zhangyg@dianzhong.com/files/upload_folder/3月/0304/watch out、/BJ-cy-zyg-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-原剧情-260304-2.mp4
1330479,BJ-cy-zyg-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-新形式-AI生成-260304-6,https://hwmat-enc.ikyuedu.com/encode/zhangyg@dianzhong.com/files/upload_folder/3月/0304/watch out、/BJ-cy-zyg-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-新形式-AI生成-260304-6.mp4
1330480,BJ-cy-zyg-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-新形式-AI生成-260304-8,https://hwmat-enc.ikyuedu.com/encode/zhangyg@dianzhong.com/files/upload_folder/3月/0304/watch out、/BJ-cy-zyg-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-新形式-AI生成-260304-8.mp4
1330481,BJ-cy-zyg-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-混剪-260304-3,https://hwmat-enc.ikyuedu.com/encode/zhangyg@dianzhong.com/files/upload_folder/3月/0304/watch out、/BJ-cy-zyg-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-混剪-260304-3.mp4
1330482,BJ-cy-zyg-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-混剪-260304-4,https://hwmat-enc.ikyuedu.com/encode/zhangyg@dianzhong.com/files/upload_folder/3月/0304/watch out、/BJ-cy-zyg-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-混剪-260304-4.mp4
1330483,BJ-cy-zyg-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-混剪-260304-5,https://hwmat-enc.ikyuedu.com/encode/zhangyg@dianzhong.com/files/upload_folder/3月/0304/watch out、/BJ-cy-zyg-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-混剪-260304-5.mp4
1330484,BJ-cy-zyg-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-混剪-260304-7,https://hwmat-enc.ikyuedu.com/encode/zhangyg@dianzhong.com/files/upload_folder/3月/0304/watch out、/BJ-cy-zyg-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-混剪-260304-7.mp4
1330485,BJ-cy-zyg-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-解说-AI生成-260304-10,https://hwmat-enc.ikyuedu.com/encode/zhangyg@dianzhong.com/files/upload_folder/3月/0304/watch out、/BJ-cy-zyg-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-解说-AI生成-260304-10.mp4
1330486,BJ-cy-zyg-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-解说-AI生成-260304-9,https://hwmat-enc.ikyuedu.com/encode/zhangyg@dianzhong.com/files/upload_folder/3月/0304/watch out、/BJ-cy-zyg-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-解说-AI生成-260304-9.mp4
1330600,BJ-hq-lzy-FR-Watch Out! I Call the Final Shots-新剧-FB-视频-AI生成-0304-1,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260304/oss_web/1772620088549_msm7it.mp4
1330601,BJ-hq-lzy-FR-Watch Out! I Call the Final Shots-新剧-FB-视频-AI生成-0304-2,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260304/oss_web/1772620088550_ylqjxa.mp4
1330602,BJ-hq-lzy-FR-Watch Out! I Call the Final Shots-新剧-FB-视频-AI生成-0304-5,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260304/oss_web/1772620088549_p6jics.mp4
1330603,BJ-hq-lzy-FR-Watch Out! I Call the Final Shots-新剧-FB-视频-AI生成-0304-4,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260304/oss_web/1772620088548_323l6e.mp4
1330604,BJ-hq-lzy-FR-Watch Out! I Call the Final Shots-新剧-FB-视频-AI生成-0304-3,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260304/oss_web/1772620088550_5e3j2u.mp4
1330651,BJ-yzt-zq-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-混剪-刺男主-0304-3,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260304/oss_web/1772621510966_mjnq01.mp4
1330652,BJ-yzt-zq-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-混剪-怒吼-0304-2,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260304/oss_web/1772621510967_hiygfp.mp4
1330653,BJ-yzt-zq-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-混剪-实验-0304-1,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260304/oss_web/1772621510967_fp3iig.mp4
1330654,BJ-yzt-zq-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-混剪-标记-0304-4,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260304/oss_web/1772621510964_ero7dh.mp4
1330860,DX-cyl-zs-SP-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-AI生成-0304-01,https://hwmat-enc.ikyuedu.com/encode/zhoushuang@dianzhong.com/files/upload_folder/DX-cyl-zs-SP-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-AI生成-0304-01.mp4
1330861,DX-cyl-zs-SP-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-前贴-0304-01,https://hwmat-enc.ikyuedu.com/encode/zhoushuang@dianzhong.com/files/upload_folder/DX-cyl-zs-SP-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-前贴-0304-01.mp4
1330863,DX-cyl-zs-SP-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-原剧情-0304-01,https://hwmat-enc.ikyuedu.com/encode/zhoushuang@dianzhong.com/files/upload_folder/DX-cyl-zs-SP-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-原剧情-0304-01.mp4
1330864,DX-cyl-zs-SP-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-原剧情-0304-02,https://hwmat-enc.ikyuedu.com/encode/zhoushuang@dianzhong.com/files/upload_folder/DX-cyl-zs-SP-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-原剧情-0304-02.mp4
1330865,DX-cyl-zs-SP-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-新形式-0304-01,https://hwmat-enc.ikyuedu.com/encode/zhoushuang@dianzhong.com/files/upload_folder/DX-cyl-zs-SP-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-新形式-0304-01.mp4
1330866,DX-cyl-zs-SP-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-新形式-0304-02,https://hwmat-enc.ikyuedu.com/encode/zhoushuang@dianzhong.com/files/upload_folder/DX-cyl-zs-SP-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-新形式-0304-02.mp4
1330867,DX-cyl-zs-SP-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-新形式-0304-03,https://hwmat-enc.ikyuedu.com/encode/zhoushuang@dianzhong.com/files/upload_folder/DX-cyl-zs-SP-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-新形式-0304-03.mp4
1330868,DX-cyl-zs-SP-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-混剪-0304-01,https://hwmat-enc.ikyuedu.com/encode/zhoushuang@dianzhong.com/files/upload_folder/DX-cyl-zs-SP-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-混剪-0304-01.mp4
1330869,DX-cyl-zs-SP-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-解说-0304-01,https://hwmat-enc.ikyuedu.com/encode/zhoushuang@dianzhong.com/files/upload_folder/DX-cyl-zs-SP-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-解说-0304-01.mp4
1330883,DX-xlt-zs-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-前贴-0304-02,https://hwmat-enc.ikyuedu.com/encode/zhoushuang@dianzhong.com/files/upload_folder/DX-xlt-zs-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-前贴-0304-02.mp4
1330884,DX-xlt-zs-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-前贴-0304-03,https://hwmat-enc.ikyuedu.com/encode/zhoushuang@dianzhong.com/files/upload_folder/DX-xlt-zs-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-前贴-0304-03.mp4
1330885,DX-xlt-zs-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-原剧情-0304-01,https://hwmat-enc.ikyuedu.com/encode/zhoushuang@dianzhong.com/files/upload_folder/DX-xlt-zs-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-原剧情-0304-01.mp4
1330886,DX-xlt-zs-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-原剧情-0304-02,https://hwmat-enc.ikyuedu.com/encode/zhoushuang@dianzhong.com/files/upload_folder/DX-xlt-zs-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-原剧情-0304-02.mp4
1330887,DX-xlt-zs-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-新形式-0304-01,https://hwmat-enc.ikyuedu.com/encode/zhoushuang@dianzhong.com/files/upload_folder/DX-xlt-zs-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-新形式-0304-01.mp4
1330888,DX-xlt-zs-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-新形式-0304-02,https://hwmat-enc.ikyuedu.com/encode/zhoushuang@dianzhong.com/files/upload_folder/DX-xlt-zs-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-新形式-0304-02.mp4
1330889,DX-xlt-zs-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-新形式-0304-03,https://hwmat-enc.ikyuedu.com/encode/zhoushuang@dianzhong.com/files/upload_folder/DX-xlt-zs-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-新形式-0304-03.mp4
1330890,DX-xlt-zs-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-新形式-0304-04,https://hwmat-enc.ikyuedu.com/encode/zhoushuang@dianzhong.com/files/upload_folder/DX-xlt-zs-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-新形式-0304-04.mp4
1330891,DX-xlt-zs-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-混剪-0304-01,https://hwmat-enc.ikyuedu.com/encode/zhoushuang@dianzhong.com/files/upload_folder/DX-xlt-zs-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-混剪-0304-01.mp4
1330898,BJ-aq-ygd-SP-Watch Out! I Call the Final Shots-新剧-FB-视频-AI生成-0304-01,https://hwmat-enc.ikyuedu.com/encode/yingd@dianzhong.com/files/upload_folder/2026/3月/0304/Watch Out/BJ-aq-ygd-SP-Watch Out! I Call the Final Shots-新剧-FB-视频-AI生成-0304-01.mp4
1330899,BJ-aq-ygd-SP-Watch Out! I Call the Final Shots-新剧-FB-视频-AI生成-0304-09,https://hwmat-enc.ikyuedu.com/encode/yingd@dianzhong.com/files/upload_folder/2026/3月/0304/Watch Out/BJ-aq-ygd-SP-Watch Out! I Call the Final Shots-新剧-FB-视频-AI生成-0304-09.mp4
1330900,BJ-aq-ygd-SP-Watch Out! I Call the Final Shots-新剧-FB-视频-AI生成-0304-10,https://hwmat-enc.ikyuedu.com/encode/yingd@dianzhong.com/files/upload_folder/2026/3月/0304/Watch Out/BJ-aq-ygd-SP-Watch Out! I Call the Final Shots-新剧-FB-视频-AI生成-0304-10.mp4
1330902,BJ-aq-ygd-SP-Watch Out! I Call the Final Shots-新剧-FB-视频-新形式-0304-03,https://hwmat-enc.ikyuedu.com/encode/yingd@dianzhong.com/files/upload_folder/2026/3月/0304/Watch Out/BJ-aq-ygd-SP-Watch Out! I Call the Final Shots-新剧-FB-视频-新形式-0304-03.mp4
1330903,BJ-aq-ygd-SP-Watch Out! I Call the Final Shots-新剧-FB-视频-新形式-0304-04,https://hwmat-enc.ikyuedu.com/encode/yingd@dianzhong.com/files/upload_folder/2026/3月/0304/Watch Out/BJ-aq-ygd-SP-Watch Out! I Call the Final Shots-新剧-FB-视频-新形式-0304-04.mp4
1330904,BJ-aq-ygd-SP-Watch Out! I Call the Final Shots-新剧-FB-视频-新形式-0304-05,https://hwmat-enc.ikyuedu.com/encode/yingd@dianzhong.com/files/upload_folder/2026/3月/0304/Watch Out/BJ-aq-ygd-SP-Watch Out! I Call the Final Shots-新剧-FB-视频-新形式-0304-05.mp4
1330905,BJ-aq-ygd-SP-Watch Out! I Call the Final Shots-新剧-FB-视频-新形式-0304-06,https://hwmat-enc.ikyuedu.com/encode/yingd@dianzhong.com/files/upload_folder/2026/3月/0304/Watch Out/BJ-aq-ygd-SP-Watch Out! I Call the Final Shots-新剧-FB-视频-新形式-0304-06.mp4
1330906,BJ-aq-ygd-SP-Watch Out! I Call the Final Shots-新剧-FB-视频-新形式-0304-07,https://hwmat-enc.ikyuedu.com/encode/yingd@dianzhong.com/files/upload_folder/2026/3月/0304/Watch Out/BJ-aq-ygd-SP-Watch Out! I Call the Final Shots-新剧-FB-视频-新形式-0304-07.mp4
1330970,BJ-aq-ygd-SP-Watch Out! I Call the Final Shots-新剧-FB-视频-原剧情-0304-02,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260305/oss_web/1772675828195_gkrivo.mp4
1330971,BJ-aq-ygd-SP-Watch Out! I Call the Final Shots-新剧-FB-视频-解说-0304-08,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260305/oss_web/1772675828194_9kqfow.mp4
1330973,BJ-zx-sy-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-混剪-自主-AI生成-0305-5,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260305/oss_web/1772676090567_g7ywkm.mp4
1330974,BJ-zx-sy-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-混剪-自主房间-0305-2,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260305/oss_web/1772676090568_7w9k7f.mp4
1330975,BJ-zx-sy-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-混剪-自主比赛-0305-3,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260305/oss_web/1772676090567_cw90r4.mp4
1330976,BJ-zx-sy-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-混剪-自主-AI生成-0305-4,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260305/oss_web/1772676090566_hludnl.mp4
1330977,BJ-zx-sy-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-混剪-自主目的-0305-1,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260305/oss_web/1772676090568_na9ng8.mp4
1331054,DX-xlt-zs-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-前贴-0305-01,https://hwmat-enc.ikyuedu.com/encode/zhoushuang@dianzhong.com/files/upload_folder/DX-xlt-zs-FR-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-前贴-0305-01.mp4
1331069,DX-cyl-zs-SP-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-前贴-0305-02,https://hwmat-enc.ikyuedu.com/encode/zhoushuang@dianzhong.com/files/upload_folder/DX-cyl-zs-SP-短剧-Watch Out! I Call the Final Shots-新剧-FBTT-视频-前贴-0305-02.mp4
1333108,BJ-sly-tgz-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-新形式-情不自禁-0306-4,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260306/oss_web/1772780931011_rncia4.mp4
1333109,BJ-sly-tgz-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-解说-AI生成-获得异能-0306-5,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260306/oss_web/1772780931011_q92sg7.mp4
1333110,BJ-sly-tgz-EN-Love and Bloodlust at Vampire Academy-迭代-FB-视频-新形式-开门-0306-2,https://hwmat-enc.ikyuedu.com/encode/onl/market/material/video/20260306/oss_web/1772780931011_r5jibq.mp4
